This report contains only the first 2000 results. You can get the full result set by exporting the report to your email.
Change Log Report
Created On:,"Nov 01, 2022"
Schools:,All
Date range:,"Oct 23, 2022 - Oct 29, 2022"
Account Type:,All
Event:,All
Changed By:,"An Import, A Person, SIF agent"
Item:,All
""
Date/Time,Action,Changed By,Person,Item,Value,Old Value,School
10/27/2022 08:52:17 AM EDT,delete,"Support, Parlant Technology",,Account,,24,Automation Org - Do Not Delete
10/27/2022 08:52:17 AM EDT,delete,"Support, Parlant Technology",,Account,,56,Automation Org - Do Not Delete
10/27/2022 08:52:17 AM EDT,delete,"Support, Parlant Technology",,Account,,35,Automation Org - Do Not Delete
10/27/2022 08:52:17 AM EDT,delete,"Support, Parlant Technology",,Account,,67,Automation Org - Do Not Delete
10/27/2022 08:52:17 AM EDT,delete,"Support, Parlant Technology",,Account,,19,Automation Org - Do Not Delete
10/27/2022 08:52:17 AM EDT,delete,"Support, Parlant Technology",,Account,,51,Automation Org - Do Not Delete
10/27/2022 08:52:17 AM EDT,delete,"Support, Parlant Technology",,Account,,83,Automation Org - Do Not Delete
10/27/2022 08:52:17 AM EDT,delete,"Support, Parlant Technology",,Account,,30,Automation Org - Do Not Delete
10/27/2022 08:52:17 AM EDT,delete,"Support, Parlant Technology",,Account,,62,Automation Org - Do Not Delete
10/27/2022 08:52:17 AM EDT,delete,"Support, Parlant Technology",,Account,,14,Automation Org - Do Not Delete
10/27/2022 08:52:17 AM EDT,delete,"Support, Parlant Technology",,Account,,46,Automation Org - Do Not Delete
10/27/2022 08:52:17 AM EDT,delete,"Support, Parlant Technology",,Account,,78,Automation Org - Do Not Delete
10/27/2022 08:52:18 AM EDT,delete,"Support, Parlant Technology",,Account,,7,Automation Org - Do Not Delete
10/27/2022 08:52:18 AM EDT,delete,"Support, Parlant Technology",,Account,,105,Automation Org - Do Not Delete
10/27/2022 08:52:18 AM EDT,delete,"Support, Parlant Technology",,Account,,CAM_110,Automation Org - Do Not Delete
10/27/2022 08:52:18 AM EDT,delete,"Support, Parlant Technology",,Account,,100,Automation Org - Do Not Delete
10/27/2022 08:52:18 AM EDT,delete,"Support, Parlant Technology",,Account,,95,Automation Org - Do Not Delete
10/27/2022 08:52:18 AM EDT,delete,"Support, Parlant Technology",,Account,,CAM_105,Automation Org - Do Not Delete
10/27/2022 08:52:18 AM EDT,delete,"Support, Parlant Technology",,Account,,8,Automation Org - Do Not Delete
10/27/2022 08:52:18 AM EDT,delete,"Support, Parlant Technology",,Account,,106,Automation Org - Do Not Delete
10/27/2022 08:52:18 AM EDT,delete,"Support, Parlant Technology",,Account,,test_we,Automation Org - Do Not Delete
10/27/2022 08:52:18 AM EDT,delete,"Support, Parlant Technology",,Account,,101,Automation Org - Do Not Delete
10/27/2022 08:52:18 AM EDT,delete,"Support, Parlant Technology",,Account,,CAM_106,Automation Org - Do Not Delete
10/27/2022 08:52:18 AM EDT,delete,"Support, Parlant Technology",,Account,,96,Automation Org - Do Not Delete
10/27/2022 08:52:18 AM EDT,delete,"Support, Parlant Technology",,Account,,9,Automation Org - Do Not Delete
10/27/2022 08:52:18 AM EDT,delete,"Support, Parlant Technology",,Account,,CAM_101,Automation Org - Do Not Delete
10/27/2022 08:52:18 AM EDT,delete,"Support, Parlant Technology",,Account,,468,Automation Org - Do Not Delete
10/27/2022 08:52:18 AM EDT,delete,"Support, Parlant Technology",,Account,,102,Automation Org - Do Not Delete
10/27/2022 08:52:18 AM EDT,delete,"Support, Parlant Technology",,Account,,CAM_107,Automation Org - Do Not Delete
10/27/2022 08:52:18 AM EDT,delete,"Support, Parlant Technology",,Account,,97,Automation Org - Do Not Delete
10/27/2022 08:52:18 AM EDT,delete,"Support, Parlant Technology",,Account,,10,Automation Org - Do Not Delete
10/27/2022 08:52:18 AM EDT,delete,"Support, Parlant Technology",,Account,,CAM_102,Automation Org - Do Not Delete
10/27/2022 08:52:18 AM EDT,delete,"Support, Parlant Technology",,Account,,103,Automation Org - Do Not Delete
10/27/2022 08:52:18 AM EDT,delete,"Support, Parlant Technology",,Account,,CAM_108,Automation Org - Do Not Delete
10/27/2022 08:52:18 AM EDT,delete,"Support, Parlant Technology",,Account,,98,Automation Org - Do Not Delete
10/27/2022 08:52:18 AM EDT,delete,"Support, Parlant Technology",,Account,,93,Automation Org - Do Not Delete
10/27/2022 08:52:18 AM EDT,delete,"Support, Parlant Technology",,Account,,CAM_103,Automation Org - Do Not Delete
10/27/2022 08:52:18 AM EDT,delete,"Support, Parlant Technology",,Account,,104,Automation Org - Do Not Delete
10/27/2022 08:52:18 AM EDT,delete,"Support, Parlant Technology",,Account,,CAM_109,Automation Org - Do Not Delete
10/27/2022 08:52:18 AM EDT,delete,"Support, Parlant Technology",,Account,,99,Automation Org - Do Not Delete
10/27/2022 08:52:18 AM EDT,delete,"Support, Parlant Technology",,Account,,94,Automation Org - Do Not Delete
10/27/2022 08:52:18 AM EDT,delete,"Support, Parlant Technology",,Account,,CAM_104,Automation Org - Do Not Delete
10/27/2022 08:52:27 AM EDT,delete,"Support, Parlant Technology",,Account,,Spanish12,Automation Org - Do Not Delete
10/27/2022 08:53:56 AM EDT,delete,"Support, Parlant Technology",,Account,,test3676,Automation Org - Do Not Delete
10/27/2022 08:53:56 AM EDT,delete,"Support, Parlant Technology",,Account,,test1034,Automation Org - Do Not Delete
10/27/2022 08:53:56 AM EDT,delete,"Support, Parlant Technology",,Account,,test5047,Automation Org - Do Not Delete
10/27/2022 08:53:56 AM EDT,delete,"Support, Parlant Technology",,Account,,test9373,Automation Org - Do Not Delete
10/27/2022 08:53:56 AM EDT,delete,"Support, Parlant Technology",,Account,,12,Automation Org - Do Not Delete
10/27/2022 08:53:56 AM EDT,delete,"Support, Parlant Technology",,Account,,test2859,Automation Org - Do Not Delete
10/27/2022 08:53:56 AM EDT,delete,"Support, Parlant Technology",,Account,,test3289,Automation Org - Do Not Delete
10/27/2022 08:53:56 AM EDT,delete,"Support, Parlant Technology",,Account,,232,Automation Org - Do Not Delete
10/27/2022 08:53:56 AM EDT,delete,"Support, Parlant Technology",,Account,,test0934,Automation Org - Do Not Delete
10/27/2022 08:53:56 AM EDT,delete,"Support, Parlant Technology",,Account,,13,Automation Org - Do Not Delete
10/27/2022 08:53:56 AM EDT,delete,"Support, Parlant Technology",,Account,,test2086,Automation Org - Do Not Delete
10/27/2022 08:53:56 AM EDT,delete,"Support, Parlant Technology",,Account,,test2038,Automation Org - Do Not Delete
10/27/2022 08:53:56 AM EDT,delete,"Support, Parlant Technology",,Account,,2322,Automation Org - Do Not Delete
10/27/2022 08:53:56 AM EDT,delete,"Support, Parlant Technology",,Account,,test2291,Automation Org - Do Not Delete
10/27/2022 08:53:56 AM EDT,delete,"Support, Parlant Technology",,Account,,test7541,Automation Org - Do Not Delete
10/27/2022 08:53:56 AM EDT,delete,"Support, Parlant Technology",,Account,,test1314,Automation Org - Do Not Delete
10/27/2022 08:53:56 AM EDT,delete,"Support, Parlant Technology",,Account,,8,Automation Org - Do Not Delete
10/27/2022 08:53:56 AM EDT,delete,"Support, Parlant Technology",,Account,,4343,Automation Org - Do Not Delete
10/27/2022 08:53:56 AM EDT,delete,"Support, Parlant Technology",,Account,,test4849,Automation Org - Do Not Delete
10/27/2022 08:53:56 AM EDT,delete,"Support, Parlant Technology",,Account,,test12324,Automation Org - Do Not Delete
10/27/2022 08:53:56 AM EDT,delete,"Support, Parlant Technology",,Account,,test4220,Automation Org - Do Not Delete
10/27/2022 08:53:56 AM EDT,delete,"Support, Parlant Technology",,Account,,10,Automation Org - Do Not Delete
10/27/2022 08:53:56 AM EDT,delete,"Support, Parlant Technology",,Account,,ParentPM,Automation Org - Do Not Delete
10/27/2022 08:53:56 AM EDT,delete,"Support, Parlant Technology",,Account,,test7656,Automation Org - Do Not Delete
10/27/2022 08:53:56 AM EDT,delete,"Support, Parlant Technology",,Account,,test8119,Automation Org - Do Not Delete
10/27/2022 08:53:56 AM EDT,delete,"Support, Parlant Technology",,Account,,test2657,Automation Org - Do Not Delete
10/27/2022 08:53:56 AM EDT,delete,"Support, Parlant Technology",,Account,,11,Automation Org - Do Not Delete
10/27/2022 08:53:56 AM EDT,delete,"Support, Parlant Technology",,Account,,test9609,Automation Org - Do Not Delete
10/27/2022 09:06:09 AM EDT,delete,"Support, Parlant Technology",,Account,,28,Automation Org - Do Not Delete
10/27/2022 09:06:09 AM EDT,delete,"Support, Parlant Technology",,Account,,148,Automation Org - Do Not Delete
10/27/2022 09:06:09 AM EDT,delete,"Support, Parlant Technology",,Account,,69,Automation Org - Do Not Delete
10/27/2022 09:06:09 AM EDT,delete,"Support, Parlant Technology",,Account,,133,Automation Org - Do Not Delete
10/27/2022 09:06:09 AM EDT,delete,"Support, Parlant Technology",,Account,,51,Automation Org - Do Not Delete
10/27/2022 09:06:09 AM EDT,delete,"Support, Parlant Technology",,Account,,15,Automation Org - Do Not Delete
10/27/2022 09:06:09 AM EDT,delete,"Support, Parlant Technology",,Account,,41,Automation Org - Do Not Delete
10/27/2022 09:06:09 AM EDT,delete,"Support, Parlant Technology",,Account,,4,Automation Org - Do Not Delete
10/27/2022 09:06:09 AM EDT,delete,"Support, Parlant Technology",,Account,,105,Automation Org - Do Not Delete
10/27/2022 09:06:09 AM EDT,delete,"Support, Parlant Technology",,Account,,29,Automation Org - Do Not Delete
10/27/2022 09:06:09 AM EDT,delete,"Support, Parlant Technology",,Account,,151,Automation Org - Do Not Delete
10/27/2022 09:06:09 AM EDT,delete,"Support, Parlant Technology",,Account,,157,Automation Org - Do Not Delete
10/27/2022 09:06:09 AM EDT,delete,"Support, Parlant Technology",,Account,,83,Automation Org - Do Not Delete
10/27/2022 09:06:09 AM EDT,delete,"Support, Parlant Technology",,Account,,135,Automation Org - Do Not Delete
10/27/2022 09:06:09 AM EDT,delete,"Support, Parlant Technology",,Account,,52,Automation Org - Do Not Delete
10/27/2022 09:06:09 AM EDT,delete,"Support, Parlant Technology",,Account,,22,Automation Org - Do Not Delete
10/27/2022 09:06:09 AM EDT,delete,"Support, Parlant Technology",,Account,,42,Automation Org - Do Not Delete
10/27/2022 09:06:09 AM EDT,delete,"Support, Parlant Technology",,Account,,5,Automation Org - Do Not Delete
10/27/2022 09:06:09 AM EDT,delete,"Support, Parlant Technology",,Account,,111,Automation Org - Do Not Delete
10/27/2022 09:06:09 AM EDT,delete,"Support, Parlant Technology",,Account,,31,Automation Org - Do Not Delete
10/27/2022 09:06:09 AM EDT,delete,"Support, Parlant Technology",,Account,,154,Automation Org - Do Not Delete
10/27/2022 09:06:09 AM EDT,delete,"Support, Parlant Technology",,Account,,158,Automation Org - Do Not Delete
10/27/2022 09:06:09 AM EDT,delete,"Support, Parlant Technology",,Account,,95,Automation Org - Do Not Delete
10/27/2022 09:06:09 AM EDT,delete,"Support, Parlant Technology",,Account,,139,Automation Org - Do Not Delete
10/27/2022 09:06:09 AM EDT,delete,"Support, Parlant Technology",,Account,,56,Automation Org - Do Not Delete
10/27/2022 09:06:09 AM EDT,delete,"Support, Parlant Technology",,Account,,23,Automation Org - Do Not Delete
10/27/2022 09:06:09 AM EDT,delete,"Support, Parlant Technology",,Account,,44,Automation Org - Do Not Delete
10/27/2022 09:06:09 AM EDT,delete,"Support, Parlant Technology",,Account,,8,Automation Org - Do Not Delete
10/27/2022 09:06:09 AM EDT,delete,"Support, Parlant Technology",,Account,,113,Automation Org - Do Not Delete
10/27/2022 09:06:09 AM EDT,delete,"Support, Parlant Technology",,Account,,32,Automation Org - Do Not Delete
10/27/2022 09:06:09 AM EDT,delete,"Support, Parlant Technology",,Account,,159,Automation Org - Do Not Delete
10/27/2022 09:06:09 AM EDT,delete,"Support, Parlant Technology",,Account,,96,Automation Org - Do Not Delete
10/27/2022 09:06:09 AM EDT,delete,"Support, Parlant Technology",,Account,,24,Automation Org - Do Not Delete
10/27/2022 09:06:09 AM EDT,delete,"Support, Parlant Technology",,Account,,142,Automation Org - Do Not Delete
10/27/2022 09:06:09 AM EDT,delete,"Support, Parlant Technology",,Account,,49,Automation Org - Do Not Delete
10/27/2022 09:06:09 AM EDT,delete,"Support, Parlant Technology",,Account,,11,Automation Org - Do Not Delete
10/27/2022 09:06:09 AM EDT,delete,"Support, Parlant Technology",,Account,,117,Automation Org - Do Not Delete
10/27/2022 09:06:09 AM EDT,delete,"Support, Parlant Technology",,Account,,35,Automation Org - Do Not Delete
10/27/2022 09:06:09 AM EDT,delete,"Support, Parlant Technology",,Account,,160,Automation Org - Do Not Delete
10/27/2022 09:06:09 AM EDT,delete,"Support, Parlant Technology",,Account,,100,Automation Org - Do Not Delete
10/27/2022 09:06:09 AM EDT,delete,"Support, Parlant Technology",,Account,,26,Automation Org - Do Not Delete
10/27/2022 09:06:09 AM EDT,delete,"Support, Parlant Technology",,Account,,145,Automation Org - Do Not Delete
10/27/2022 09:06:09 AM EDT,delete,"Support, Parlant Technology",,Account,,62,Automation Org - Do Not Delete
10/27/2022 09:06:09 AM EDT,delete,"Support, Parlant Technology",,Account,,121,Automation Org - Do Not Delete
10/27/2022 09:06:09 AM EDT,delete,"Support, Parlant Technology",,Account,,50,Automation Org - Do Not Delete
10/27/2022 09:06:09 AM EDT,delete,"Support, Parlant Technology",,Account,,13,Automation Org - Do Not Delete
10/27/2022 09:06:09 AM EDT,delete,"Support, Parlant Technology",,Account,,38,Automation Org - Do Not Delete
10/27/2022 09:06:09 AM EDT,delete,"Support, Parlant Technology",,Account,,161,Automation Org - Do Not Delete
10/27/2022 09:06:09 AM EDT,delete,"Support, Parlant Technology",,Account,,103,Automation Org - Do Not Delete
10/27/2022 09:45:03 AM EDT,add,Import,", S",replyToPhoneNumber,,,Annie School
10/27/2022 09:45:03 AM EDT,add,Import,", S",birthDate,,,Annie School
10/27/2022 09:45:03 AM EDT,add,Import,", S",gender,,,Annie School
10/27/2022 09:45:03 AM EDT,add,Import,", S",ldapDn,,,Annie School
10/27/2022 09:45:03 AM EDT,add,Import,", S",preferredLanguage1ID,,,Annie School
10/27/2022 09:45:03 AM EDT,add,Import,", S",lastName,,,Annie School
10/27/2022 09:45:03 AM EDT,add,Import,", S",Account,"(STUDENT,S)",,Annie School
10/27/2022 09:45:03 AM EDT,add,Import,", S",preferredLanguage2ID,,,Annie School
10/27/2022 09:45:03 AM EDT,add,Import,", S",firstName,S,,Annie School
10/27/2022 09:45:03 AM EDT,add,Import,", S",replyToEmailAddress,,,Annie School
10/27/2022 09:45:03 AM EDT,add,Import,", S",preferredName,,,Annie School
10/27/2022 09:45:04 AM EDT,change,Import,", S",webLoginID,S,,Annie School
10/27/2022 08:54:01 AM EDT,add,Auto_Student,"Abi, Anderson",Account,"(STUDENT,88)",,Automation Org - Do Not Delete
10/27/2022 08:54:01 AM EDT,add,Auto_Student,"Abi, Anderson",gender,M,,Automation Org - Do Not Delete
10/27/2022 08:54:01 AM EDT,add,Auto_Student,"Abi, Anderson",ldapDn,,,Automation Org - Do Not Delete
10/27/2022 08:54:01 AM EDT,add,Auto_Student,"Abi, Anderson",preferredLanguage1ID,en-US,,Automation Org - Do Not Delete
10/27/2022 08:54:01 AM EDT,add,Auto_Student,"Abi, Anderson",lastName,Abi,,Automation Org - Do Not Delete
10/27/2022 08:54:01 AM EDT,add,Auto_Student,"Abi, Anderson",preferredLanguage2ID,,,Automation Org - Do Not Delete
10/27/2022 08:54:01 AM EDT,add,Auto_Student,"Abi, Anderson",firstName,Anderson,,Automation Org - Do Not Delete
10/27/2022 08:54:01 AM EDT,add,Auto_Student,"Abi, Anderson",replyToEmailAddress,,,Automation Org - Do Not Delete
10/27/2022 08:54:01 AM EDT,add,Auto_Student,"Abi, Anderson",preferredName,,,Automation Org - Do Not Delete
10/27/2022 08:54:01 AM EDT,add,Auto_Student,"Abi, Anderson",replyToPhoneNumber,,,Automation Org - Do Not Delete
10/27/2022 08:54:01 AM EDT,add,Auto_Student,"Abi, Anderson",birthDate,,,Automation Org - Do Not Delete
10/27/2022 08:54:02 AM EDT,add,Auto_Student,"Abi, Anderson",gradelevel,10,,Automation Org - Do Not Delete
10/27/2022 08:54:02 AM EDT,change,Auto_Student,"Abi, Anderson",webLoginID,Abi.Anderson,,Automation Org - Do Not Delete
10/27/2022 08:54:02 AM EDT,add,Auto_Student,"Abi, Anderson",SMSPhoneNumber,202-981-3253,,Automation Org - Do Not Delete
10/27/2022 08:54:02 AM EDT,change,Auto_Student,"Abi, Anderson",password,******,******,Automation Org - Do Not Delete
10/27/2022 08:54:02 AM EDT,add,Auto_Student,"Abi, Anderson",PhoneNumber,202-981-3253,,Automation Org - Do Not Delete
10/27/2022 08:54:02 AM EDT,add,Auto_Student,"Abi, Anderson",EmailAddress,bindhuja.dinakaran@blackboard.com,,Automation Org - Do Not Delete
10/27/2022 08:54:02 AM EDT,add,Auto_Student,"Abi, Anderson",PhoneNumber,9813253,,Automation Org - Do Not Delete
10/27/2022 08:54:02 AM EDT,add,Auto_Student,"Abi, Anderson",Address,"7916 Ella Young Drive, Westdale, TX 75019 ",,Automation Org - Do Not Delete
10/27/2022 09:06:15 AM EDT,change,Auto_Staff,"Alexa, Cheyenne",password,******,******,Automation Org - Do Not Delete
10/27/2022 09:06:15 AM EDT,change,Auto_Staff,"Alexa, Holly",password,******,******,Automation Org - Do Not Delete
10/27/2022 09:06:15 AM EDT,change,Auto_Staff,"Alexis, Reeves",password,******,******,Automation Org - Do Not Delete
10/27/2022 09:06:15 AM EDT,change,Auto_Staff,"Alison, Alison",password,******,******,Automation Org - Do Not Delete
10/27/2022 09:06:15 AM EDT,change,Auto_Staff,"Alison, Cheyenne",password,******,******,Automation Org - Do Not Delete
10/27/2022 08:54:01 AM EDT,add,Auto_Student,"Alphonse, Kristen",replyToPhoneNumber,,,Automation Org - Do Not Delete
10/27/2022 08:54:01 AM EDT,add,Auto_Student,"Alphonse, Kristen",birthDate,,,Automation Org - Do Not Delete
10/27/2022 08:54:01 AM EDT,add,Auto_Student,"Alphonse, Kristen",gender,F,,Automation Org - Do Not Delete
10/27/2022 08:54:01 AM EDT,add,Auto_Student,"Alphonse, Kristen",ldapDn,,,Automation Org - Do Not Delete
10/27/2022 08:54:01 AM EDT,add,Auto_Student,"Alphonse, Kristen",preferredLanguage1ID,en-US,,Automation Org - Do Not Delete
10/27/2022 08:54:01 AM EDT,add,Auto_Student,"Alphonse, Kristen",lastName,Alphonse,,Automation Org - Do Not Delete
10/27/2022 08:54:01 AM EDT,add,Auto_Student,"Alphonse, Kristen",preferredLanguage2ID,,,Automation Org - Do Not Delete
10/27/2022 08:54:01 AM EDT,add,Auto_Student,"Alphonse, Kristen",firstName,Kristen,,Automation Org - Do Not Delete
10/27/2022 08:54:01 AM EDT,add,Auto_Student,"Alphonse, Kristen",Account,"(STUDENT,76)",,Automation Org - Do Not Delete
10/27/2022 08:54:01 AM EDT,add,Auto_Student,"Alphonse, Kristen",replyToEmailAddress,,,Automation Org - Do Not Delete
10/27/2022 08:54:01 AM EDT,add,Auto_Student,"Alphonse, Kristen",preferredName,,,Automation Org - Do Not Delete
10/27/2022 08:54:02 AM EDT,change,Auto_Student,"Alphonse, Kristen",webLoginID,Alphonse.Kristen,,Automation Org - Do Not Delete
10/27/2022 08:54:02 AM EDT,add,Auto_Student,"Alphonse, Kristen",SMSPhoneNumber,202-981-3253,,Automation Org - Do Not Delete
10/27/2022 08:54:02 AM EDT,add,Auto_Student,"Alphonse, Kristen",EmailAddress,bindhuja.dinakaran@blackboard.com,,Automation Org - Do Not Delete
10/27/2022 08:54:02 AM EDT,change,Auto_Student,"Alphonse, Kristen",password,******,******,Automation Org - Do Not Delete
10/27/2022 08:54:02 AM EDT,add,Auto_Student,"Alphonse, Kristen",Address,"120 Miramar Circle, Westdale, TX 75019 ",,Automation Org - Do Not Delete
10/27/2022 08:54:02 AM EDT,add,Auto_Student,"Alphonse, Kristen",PhoneNumber,202-981-3253,,Automation Org - Do Not Delete
10/27/2022 08:54:02 AM EDT,add,Auto_Student,"Alphonse, Kristen",gradelevel,10,,Automation Org - Do Not Delete
10/27/2022 08:54:02 AM EDT,add,Auto_Student,"Alphonse, Kristen",PhoneNumber,9813253,,Automation Org - Do Not Delete
10/27/2022 08:54:01 AM EDT,add,Auto_Student,"Anaya, Austin",preferredLanguage2ID,,,Automation Org - Do Not Delete
10/27/2022 08:54:01 AM EDT,add,Auto_Student,"Anaya, Austin",birthDate,,,Automation Org - Do Not Delete
10/27/2022 08:54:01 AM EDT,add,Auto_Student,"Anaya, Austin",Account,"(STUDENT,62)",,Automation Org - Do Not Delete
10/27/2022 08:54:01 AM EDT,add,Auto_Student,"Anaya, Austin",replyToEmailAddress,,,Automation Org - Do Not Delete
10/27/2022 08:54:01 AM EDT,add,Auto_Student,"Anaya, Austin",gender,M,,Automation Org - Do Not Delete
10/27/2022 08:54:01 AM EDT,add,Auto_Student,"Anaya, Austin",ldapDn,,,Automation Org - Do Not Delete
10/27/2022 08:54:01 AM EDT,add,Auto_Student,"Anaya, Austin",replyToPhoneNumber,,,Automation Org - Do Not Delete
10/27/2022 08:54:01 AM EDT,add,Auto_Student,"Anaya, Austin",preferredLanguage1ID,en-US,,Automation Org - Do Not Delete
10/27/2022 08:54:01 AM EDT,add,Auto_Student,"Anaya, Austin",lastName,Anaya,,Automation Org - Do Not Delete
10/27/2022 08:54:01 AM EDT,add,Auto_Student,"Anaya, Austin",firstName,Austin,,Automation Org - Do Not Delete
10/27/2022 08:54:01 AM EDT,add,Auto_Student,"Anaya, Austin",preferredName,,,Automation Org - Do Not Delete
10/27/2022 08:54:02 AM EDT,add,Auto_Student,"Anaya, Austin",gradelevel,10,,Automation Org - Do Not Delete
10/27/2022 08:54:02 AM EDT,change,Auto_Student,"Anaya, Austin",webLoginID,Anaya.Austin,,Automation Org - Do Not Delete
10/27/2022 08:54:02 AM EDT,add,Auto_Student,"Anaya, Austin",PhoneNumber,202-981-3253,,Automation Org - Do Not Delete
10/27/2022 08:54:02 AM EDT,add,Auto_Student,"Anaya, Austin",SMSPhoneNumber,202-981-3253,,Automation Org - Do Not Delete
10/27/2022 08:54:02 AM EDT,add,Auto_Student,"Anaya, Austin",PhoneNumber,9813253,,Automation Org - Do Not Delete
10/27/2022 08:54:02 AM EDT,change,Auto_Student,"Anaya, Austin",password,******,******,Automation Org - Do Not Delete
10/27/2022 08:54:02 AM EDT,add,Auto_Student,"Anaya, Austin",EmailAddress,bindhuja.dinakaran@blackboard.com,,Automation Org - Do Not Delete
10/27/2022 08:54:02 AM EDT,add,Auto_Student,"Anaya, Austin",Address,"112 Anthony Drive, Westdale, TX 75019 ",,Automation Org - Do Not Delete
10/27/2022 09:06:15 AM EDT,change,Auto_Staff,"Anderson, Daniel",password,******,******,Automation Org - Do Not Delete
10/27/2022 09:06:14 AM EDT,add,Auto_Staff,"Anderson, Tony",replyToPhoneNumber,,,Automation Org - Do Not Delete
10/27/2022 09:06:14 AM EDT,add,Auto_Staff,"Anderson, Tony",birthDate,,,Automation Org - Do Not Delete
10/27/2022 09:06:14 AM EDT,add,Auto_Staff,"Anderson, Tony",gender,M,,Automation Org - Do Not Delete
10/27/2022 09:06:14 AM EDT,add,Auto_Staff,"Anderson, Tony",ldapDn,,,Automation Org - Do Not Delete
10/27/2022 09:06:14 AM EDT,add,Auto_Staff,"Anderson, Tony",Account,"(STAFF,135)",,Automation Org - Do Not Delete
10/27/2022 09:06:14 AM EDT,add,Auto_Staff,"Anderson, Tony",preferredLanguage1ID,,,Automation Org - Do Not Delete
10/27/2022 09:06:14 AM EDT,add,Auto_Staff,"Anderson, Tony",lastName,Anderson,,Automation Org - Do Not Delete
10/27/2022 09:06:14 AM EDT,add,Auto_Staff,"Anderson, Tony",preferredLanguage2ID,,,Automation Org - Do Not Delete
10/27/2022 09:06:14 AM EDT,add,Auto_Staff,"Anderson, Tony",firstName,Tony,,Automation Org - Do Not Delete
10/27/2022 09:06:14 AM EDT,add,Auto_Staff,"Anderson, Tony",replyToEmailAddress,bindhuja.dinakaran@blackboard.com,,Automation Org - Do Not Delete
10/27/2022 09:06:14 AM EDT,add,Auto_Staff,"Anderson, Tony",preferredName,Anderson,,Automation Org - Do Not Delete
10/27/2022 09:06:15 AM EDT,add,Auto_Staff,"Anderson, Tony",EmailAddress,bindhuja.dinakaran@blackboard.com,,Automation Org - Do Not Delete
10/27/2022 09:06:15 AM EDT,add,Auto_Staff,"Anderson, Tony",directoryEmailAddress,bindhuja.dinakaran@blackboard.com,,Automation Org - Do Not Delete
10/27/2022 09:06:15 AM EDT,change,Auto_Staff,"Anderson, Tony",webLoginID,anderson.tonyL,,Automation Org - Do Not Delete
10/27/2022 09:06:15 AM EDT,add,Auto_Staff,"Anderson, Tony",PhoneNumber,202-924-8722,,Automation Org - Do Not Delete
10/27/2022 09:06:15 AM EDT,change,Auto_Staff,"Anderson, Tony",password,******,******,Automation Org - Do Not Delete
10/27/2022 09:06:14 AM EDT,add,Auto_Staff,"Areli, Rhoades",firstName,Rhoades,,Automation Org - Do Not Delete
10/27/2022 09:06:14 AM EDT,add,Auto_Staff,"Areli, Rhoades",replyToEmailAddress,bindhuja.dinakaran@blackboard.com,,Automation Org - Do Not Delete
10/27/2022 09:06:14 AM EDT,add,Auto_Staff,"Areli, Rhoades",preferredName,Areli,,Automation Org - Do Not Delete
10/27/2022 09:06:14 AM EDT,add,Auto_Staff,"Areli, Rhoades",replyToPhoneNumber,,,Automation Org - Do Not Delete
10/27/2022 09:06:14 AM EDT,add,Auto_Staff,"Areli, Rhoades",birthDate,,,Automation Org - Do Not Delete
10/27/2022 09:06:14 AM EDT,add,Auto_Staff,"Areli, Rhoades",gender,M,,Automation Org - Do Not Delete
10/27/2022 09:06:14 AM EDT,add,Auto_Staff,"Areli, Rhoades",ldapDn,ldap4,,Automation Org - Do Not Delete
10/27/2022 09:06:14 AM EDT,add,Auto_Staff,"Areli, Rhoades",preferredLanguage1ID,en-US,,Automation Org - Do Not Delete
10/27/2022 09:06:14 AM EDT,add,Auto_Staff,"Areli, Rhoades",Account,"(STAFF,159)",,Automation Org - Do Not Delete
10/27/2022 09:06:14 AM EDT,add,Auto_Staff,"Areli, Rhoades",lastName,Areli,,Automation Org - Do Not Delete
10/27/2022 09:06:14 AM EDT,add,Auto_Staff,"Areli, Rhoades",preferredLanguage2ID,,,Automation Org - Do Not Delete
10/27/2022 09:06:15 AM EDT,change,Auto_Staff,"Areli, Rhoades",webLoginID,areli.rhoades5,,Automation Org - Do Not Delete
10/27/2022 09:06:15 AM EDT,add,Auto_Staff,"Areli, Rhoades",directoryEmailAddress,bindhuja.dinakaran@blackboard.com,,Automation Org - Do Not Delete
10/27/2022 09:06:15 AM EDT,change,Auto_Staff,"Areli, Rhoades",password,******,******,Automation Org - Do Not Delete
10/27/2022 09:06:15 AM EDT,add,Auto_Staff,"Areli, Rhoades",PhoneNumber,202-924-8722,,Automation Org - Do Not Delete
10/27/2022 09:06:15 AM EDT,add,Auto_Staff,"Areli, Rhoades",title,Board Member,,Automation Org - Do Not Delete
10/27/2022 09:06:15 AM EDT,add,Auto_Staff,"Areli, Rhoades",EmailAddress,bindhuja.dinakaran@blackboard.com,,Automation Org - Do Not Delete
10/27/2022 09:06:15 AM EDT,change,Auto_Staff,"Austin, Austin",password,******,******,Automation Org - Do Not Delete
10/27/2022 09:06:15 AM EDT,change,Auto_Staff,"Austin, Bailey",password,******,******,Automation Org - Do Not Delete
10/27/2022 09:06:14 AM EDT,add,Auto_Staff,"Ava, Pressoir",preferredLanguage1ID,en-US,,Automation Org - Do Not Delete
10/27/2022 09:06:14 AM EDT,add,Auto_Staff,"Ava, Pressoir",preferredName,Ava,,Automation Org - Do Not Delete
